@RELATION 	Feature15

@ATTRIBUTE 	Text	string
@ATTRIBUTE 	Class 	{Positive, Negative, Neutral}

@DATA
"אינטרנט חלק ומהיר מאד מצלמה מעולה שמוציאה תמונות נהדרות ומאד חדות צבעים יפים גם בלילה תמונות מוארות ויפות חיישן גדול המון אפשרויות צילום",Positive
"מעבד חזק מצלמה איכותית gps מכשיר שפשוט יש בו הכל",Positive
"ותומך בדור 4",Positive
"אינטרנט מהיר",Positive
"עינית אינפרה אדום שולטת בקלות בטלויזיה והממיר שימושי מאוד",Positive
"מסך גדול וקריא מה שנוח מאוד בהפעלת gps",Positive
"טלפון מצויין שידרוג של s3 הידוע והמוכר רק עם זיכרון גדול יותר gps עובד מהר מאוד הבעיה היחידה היא הסוללה שמתרוקנת בדומה ל s3 די מהר",Positive
"המכשיר פשוט טס נכון אז אין nfc ודברים כאלה אבל אין מה לעשות שום דבר לא מושלם ותמיד יש מקום לשיפור בכל מוצר אבל בסה כ מכשיר מעולה ומומלץ בחום",Positive
"טלפון שיש לו בעיות עם חבילת הגלישה לא שווה גרוש",Negative
"qslide אני לא משתמש בזה בlg remote אני ניסיתי אולם צריך להיות יחסית קרובים כדי שזה יקלוט",Negative
"שורה תחתונה יש לי מכשיר ישן יותר מאותו יצרן שקולט gps מדן ועד אילת דרך כל הבקעות והעמקים שבדרך רציתי להשתדרג וקיבלתי מכשיר נכה",Negative
"הכל שם חסום הכל מעצבן אפילו בדברים בסייסים הוא ממש מעצבן למשל אי אפשר אי אפשר להכניס כרטיס זיכרון אי אפשר לשלוח קבצים דרך הבלוטוס צריך נאנו סים סים יחודי שאין בשום מכשיר חוץ מאייפון",Negative
"הדבר שהכי מפריע הוא לפעמים חוסר הקליטה של המכשיר וגם ניתוקי שיחות",Negative
"קרינה גבוהה נתוני קרינה המתאימים לסלולרים ישנים",Negative
"לא ברור מדוע אחותו הגדולה דווקא עם קרינה נמוכה",Negative
"ישנן בעיות קליטה קשות ביותר בהשוואה לטלפון קודם שלי של סוני",Negative
"גם ברמת מרחק הקליטה ברשת אורנג יש בעיות קליטה גם בשיחות וגם בגלישה ב 3g",Negative
"לא תמיד יש קליטה של אינטרנט לאנשים באותה החברה הסלולרית שלי יש קליטה במקומות אלו",Negative
"גלישה מאוד איטית גם ב wifi אני יודע שזה קשור למהירות הגלישה אבל ביצועי המכשיר מאוד משפיעים אני רואה בהשוואה לגלאקסי 2 שהגלישה פשוט חלקה",Negative
"6 קראתי באינטרנט ולא חסרים אתרים שרמת הקרינה באייפון כפולה ומשולשת ביחס למתחריו",Negative
"אינטרנט מוגבל והעברת קבצים מוגבלת",Negative
"למשל אם אתם רוצים להעביר שירים מחברים במכשיר הזה לא תוכלו",Negative
"למכשיר יש מחלה שנהרס שם הwifi ופתור הבית אני מכיר כבר כמה מכשירים כאלה",Negative
"גלישה באינטרנט לא מספקת מספיק",Negative
"בלוטות אחד לשבועיים מאבד קישור לדיבורית ברכב ויש צורך לכבות ולהדליק אותו ואז זה מסתדר",Negative
"מערכת מוגבלת מאוד בלוטוס סקייפ",Negative
"הסוללה שלו הסוללה שלו מחזיקה הרבה זמן אני לא מטעין בלילה בגלל הקרינה אבל אני מטעין פעם ביום וזה מספיק ליום וחצי",Negative
"אל תקנו את המכשיר המקלט gps עושה בעיות ולא מוצאים פיתרון לבעיה",Negative
"גלישה נוראית",Negative
"7 wifi חלש חלש מאוד",Negative
"החסרון השני הבולט הוא הקישורית בלוטוז כמובן שוב אי אפשר להעביר קבצים בין מכשירים",Negative
"בלוטות מתנתק מידי פעם לא ברור למה",Negative
"gps לעתים לא מתחבר ללווין ומונע שימוש בישומי ניווט למיניהם",Negative
"לוקח גם יותר זמן לgps להנעל מטלפונים טובים",Negative
"הקליטה שלו בכלל לא משהו והחזרתי לפלאפון הקודם שלי",Negative
"הראשון היה מתנתק בעצמו אחרי כמה שניות של שיחה השני היה עושה ריסטים בעצמו כמה פעמים ביום ועכשיו בשלישי אחרי עידכון גרסה הgps עובד לשירוגין",Negative
"הניווט במכשיר בעיתי לוקח לו זמן להתביית על לויינים",Negative
"העיצוב של פלאפון לא יפה כניסת טעניה לא usb אין בלוטוס להרחבת קבצים",Negative
"מגבלות שימוש של אפל כמו המגבלות על העברת קבצים",Negative
"2 כל קובץ וידאו שאתה רוצה להעביר מהמחשב למכשיר צריך לפרמט אותו קודם בתוכנה מטופשת ורק דרכה אפשר להעביר קבצים למה יש usb למען השם?",Negative
"יש בעיה עם דור 4 lte עדכון התוכנה האוטומטי לא תומך ולמי שחשוב צריך ללכת למעבדה או ללמוד איך צורבים את הפלאש",Negative
"הסוללה בו לא משהו וגם ההורדות איטיות",Negative
"הסוללה נהרסת מתחיל להיתקע gps נהרס",Negative
"ניתוקי רשת מידע סלולרית מדי פעם וגלישה איטית ועוד",Negative
"3 אני לא יכול לתקשר עם חברים שאין להם אייפון כמו להעביר קבצים בבלוטוס או לעשות שיחת וידאו בסקייפ",Negative
"הדף נטען הרבה זמן דף שהיה צריך להטען בשניה",Negative
"אי אפשר להעביר תמונות למחשב אלר רק דרך האייטונס",Negative
"גם אי אפשר להעביר תמונות או הודעות",Negative
"משרת אותי בתור שלט רחוק if במגוון מכשירים",Neutral
"אני מכבה nfc ו bluetooth אלא אם אני זקוק להם",Neutral
"ה gps אצלי דלוק כל הזמן אבל הוא משתמש רק בחיישן gps ולא ב wifi",Neutral
"לא בטוח שיעבוד על תדרי הlte של ישראל אבל עד שזה יקרה",Neutral
"אם כבר קונים היום סמארטפון חדש אז שיהייה כבר עם lte",Neutral
וויפי,Neutral
"7 אני לא יודע מה איתכם אבל ההורדות באייפון של חבר שלי נמשכות הרבה זמן ואיכשהו יש לו אנדרואיד ואת זה אני לא יודע איך להסביר",Neutral
"גלישה קצת איטית כי יש מעבד אחד אבל סביר בהחלט",Neutral
"למרות שהטלפון מפורסם כבעל יכולות lte כשנכנסים לאתר של מוטורולה ומקישים באפשרות החיפוש למכשירי lte הטלפון לא מופיע באפשרויות",Neutral
"יש בו wifi איכות מאוד טובה של מוסיקה באוזניות משחקים",Neutral
"לגלוש דרכו לאינטרנט זה נורא ואיום בשביל זה תקנו מכשיר חכם יותר",Neutral
"העברת קבצים דרך bluetooth",Neutral
"הוא טאצ הוא נגיש יש בו קליטה והתחברות לאינטרנט אני מצליחה לעשות בו כל דבר",Neutral
